url,path,top_segment,template,status,ttfb_ms,html_bytes,title,title_len,meta_desc,meta_desc_len,h1,h1_count,h2_count,h3_count,word_count,img_count,img_lazy,img_eager,fetchpriority_high,img_missing_alt,schema_types,has_product_schema,ldjson_blocks,booking_links,cta_bestil,cta_se_rejsen,cta_laes_mere,tel_links,mailto_links,form_count,has_price,price_min,price_count,has_fra_price,trustpilot,rejsegarantifonden,travelife,has_faq_schema,duration_days,canonical,robots_meta,og_image,h1_matches_title
https://smilrejser.dk/spanien/det-gode-liv-langtidsferie-i-andalusien,/spanien/det-gode-liv-langtidsferie-i-andalusien,spanien,trip,200,1539,720671,Andalusien langtidsferie - 4 uger ved Middelhavet,49,Rejs til solrige Andalusien på 4 ugers langtidsferie med dansktalende værter. Komfortable lejligheder ved havet og valgfrie aktiviteter i godt selskab.,151,Det Gode Liv - Langtidsferie i Andalusien,1,6,19,1854,41,41,0,0,20,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,2,0,0,2,2,0,1,1,15490,5,0,1,1,1,0,29,https://smilrejser.dk/spanien/det-gode-liv-langtidsferie-i-andalusien,"index, follow",0,0
https://smilrejser.dk/skotland/sagnomspundne-skotland,/skotland/sagnomspundne-skotland,skotland,trip,200,2876,1124914,Skotlands sagn &amp; slotte | Grupperejse med dansktalende guide,64,"Oplev det bedste af Skotland på 7 dage: Edinburgh Castle, det vilde højland, Loch Ness og Glenfinnan-viadukten. Grupperejse med dansktalende rejseleder og fællesskab.",166,Sagnomspundne Skotland,1,7,26,3878,68,68,0,0,27,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,4,0,0,4,2,0,1,1,14995,9,0,1,1,1,1,7,https://smilrejser.dk/skotland/sagnomspundne-skotland,"index, follow",0,0
https://smilrejser.dk/italien/vandreferie-ved-gardasoeen,/italien/vandreferie-ved-gardasoeen,italien,trip,200,1582,675151,"Vandretur ved Gardasøen | Oplevelser, natur og vinkultur",56,"Tag på 8 dages vandreferie i Norditalien. Udforsk Monte Baldo, Valpolicella og charmerende landsbyer. Nyd lokale specialiteter og vinsmagning med dansktalende guide.",165,Vandreferie ved Gardasøen,1,6,13,2202,33,33,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/italien/vandreferie-ved-gardasoeen,"index, follow",0,0
https://smilrejser.dk/marokko/magiske-marrakech-og-essaouira,/marokko/magiske-marrakech-og-essaouira,marokko,trip,200,1691,1046357,Oplev Essaouira &amp; Marrakech - Magisk rundrejse i Marokko | 8 dage,69,"Tag på en betagende rejse gennem Marokkos perler med Majorelle Haven, UNESCO-medina og Atlasbjergene. Nyd lokale traditioner og fællesskab med dansktalende rejseleder.",167,Magiske Marrakech og Essaouira,1,7,27,3775,87,87,0,0,48,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,4,0,0,8,2,0,1,1,11995,9,0,1,1,1,1,8,https://smilrejser.dk/marokko/magiske-marrakech-og-essaouira,"index, follow",0,0
https://smilrejser.dk/sydkorea/essensen-af-sydkorea,/sydkorea/essensen-af-sydkorea,sydkorea,trip,200,2070,1112635,Sydkorea rundrejse | Fra Seoul til Busan med danske guider,58,"Oplev kontrasten mellem tradition og modernitet på vores rundrejse gennem Sydkorea. Besøg Seoul, DMZ, Busan og overnat i traditionel hanok med dansktalende rejseleder.",167,Essensen af Sydkorea,1,7,34,4066,91,91,0,0,53,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,4,0,0,7,2,0,1,1,24995,8,0,1,1,1,1,11,https://smilrejser.dk/sydkorea/essensen-af-sydkorea,"index, follow",0,0
https://smilrejser.dk/graekenland/oe-hop-i-graekenland,/graekenland/oe-hop-i-graekenland,graekenland,trip,200,1752,1166661,Ø-hop i det græske øhav: Saroniske øer med dansk guide,54,"Udforsk Grækenlands saroniske øer på 8 dage. Fra Akropolis til Hydras bilfri gader og Æginas pistacielunde. Grupperejse med dansk rejseleder, lokale oplevelser og fællesskab.",174,Ø-hop i Grækenland,1,7,14,3194,68,68,0,0,42,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,1,0,0,2,2,0,1,1,13795,2,0,1,1,1,0,8,https://smilrejser.dk/graekenland/oe-hop-i-graekenland,"index, follow",0,0
https://smilrejser.dk/england/haverejse-i-england-med-chelsea-flower-show,/england/haverejse-i-england-med-chelsea-flower-show,england,trip,200,1449,838204,Haverejse til Chelsea Flower Show | Botaniske oplevelser i England,66,"Tag med på en blomstrende rejse gennem Englands ikoniske haver. Besøg Chelsea Flower Show, Kew Gardens og RHS Wisley med dansktalende rejseleder og 4* hotel i London.",166,Haverejse i England med Chelsea Flower Show,1,7,22,2851,58,58,0,0,26,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,1,0,0,5,2,0,1,1,13995,3,0,1,1,1,1,5,https://smilrejser.dk/england/haverejse-i-england-med-chelsea-flower-show,"index, follow",0,0
https://smilrejser.dk/portugal/vidunderlige-madeira,/portugal/vidunderlige-madeira,portugal,trip,200,1139,640309,Oplev vidunderlige Madeira | 8 dages grupperejse med dansk rejseleder,69,"Tag med på grupperejse til Madeira og oplev levada-vandringer, Funchals charmerende gader og betagende udsigter. 8 dage med all inclusive og håndplukkede oplevelser.",165,Vidunderlige Madeira,1,6,13,2282,34,34,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/portugal/vidunderlige-madeira,"index, follow",0,1
https://smilrejser.dk/portugal/idylliske-tavira,/portugal/idylliske-tavira,portugal,trip,200,2019,654979,"Tavira grupperejse - Kultur, natur og afslapning i Portugal",59,"Tag på opdagelse i Taviras historiske centrum, Silves&#x27; mauriske borg og Algarves naturskønne kork-rute. 8 dages grupperejse med halvpension og spændende udflugter.",168,Idylliske Tavira - ferie på Algarvekysten,1,6,15,1886,32,32,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/portugal/idylliske-tavira,"index, follow",0,0
https://smilrejser.dk/portugal/vandreferie-i-portugal,/portugal/vandreferie-i-portugal,portugal,trip,200,1335,837043,Vandreferie på portugisiske pilgrimsruter | Book nu,51,Vandre gennem Douro-dalens vinmarker og på historiske pilgrimsruter i Nordportugal. Nyd lokale vinsmagninger og autentisk gastronomi med dansktalende rejseleder.,161,Vandreferie i Portugal,1,6,27,3147,48,48,0,0,7,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,0,0,0,6,2,0,1,0,,0,0,1,1,1,1,8,https://smilrejser.dk/portugal/vandreferie-i-portugal,"index, follow",0,0
https://smilrejser.dk/irland/vandreferie-i-irland,/irland/vandreferie-i-irland,irland,trip,200,1101,676869,Oplev Irlands storslåede natur | Guidet vandreferie i Irland,60,"Kom tæt på Irlands fascinerende natur på 8 dages vandreferie. Oplev Killarney National Park, Torc Mountain og Dingle-halvøen med dansktalende rejseleder. Se program!",165,Vandreferie i Irland,1,6,23,3060,38,38,0,0,5,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Organization|Product|Question|SearchAction|WebSite,1,11,0,0,0,6,2,0,1,0,,0,0,1,1,1,1,8,https://smilrejser.dk/irland/vandreferie-i-irland,"index, follow",0,1
https://smilrejser.dk/indien/sydindiens-guddommelige-hjerte-kerala,/indien/sydindiens-guddommelige-hjerte-kerala,indien,trip,200,2782,1149699,Oplev Sydindiens Kerala - Rundrejse med dansktalende rejseleder,63,"Fortryllende 12-dages grupperejse til Kerala med Kathakali-dans, teplantager, husbåd og strandophold. Oplev Indiens smukke sydstat i trygge rammer.",147,Sydindiens guddommelige hjerte - Kerala,1,7,32,4591,96,96,0,0,49,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,2,0,0,9,2,0,1,1,19995,5,0,1,1,1,1,12,https://smilrejser.dk/indien/sydindiens-guddommelige-hjerte-kerala,"index, follow",0,0
https://smilrejser.dk/flodkrydstogter/flodkrydstogt-fra-alsace-til-toppen-af-de-schweiziske-alper,/flodkrydstogter/flodkrydstogt-fra-alsace-til-toppen-af-de-schweiziske-alper,flodkrydstogter,trip,200,1225,572836,Fra Alsace til alpetinder | Flodkrydstogt med dansk guide,57,"Sejl gennem Alsace og oplev de Schweiziske Alper på 5 dage. Besøg Strasbourg, Colmar og tag med Jungfrau-banen til Europas højeste togstation.",142,Flodkrydstogt fra Alsace til toppen af de Schweiziske Alper,1,6,13,1359,26,26,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,5,https://smilrejser.dk/flodkrydstogter/flodkrydstogt-fra-alsace-til-toppen-af-de-schweiziske-alper,"index, follow",0,0
https://smilrejser.dk/italien/sommer-paa-amalfikysten,/italien/sommer-paa-amalfikysten,italien,trip,200,960,622585,Sommerrejse til Amalfikysten | Oplev Italien med rejseleder,59,"Oplev det bedste af Amalfikysten på 8 dage. Udforsk charmerende byer, nyd lokal gastronomi og vandre på den smukke Citronsti. Tryghed og fællesskab med dansktalende rejseleder.",176,Sommer på Amalfikysten,1,6,15,2296,39,39,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/italien/sommer-paa-amalfikysten,"index, follow",0,0
https://smilrejser.dk/spanien/tenerife-det-evige-foraars-oe,/spanien/tenerife-det-evige-foraars-oe,spanien,trip,200,1980,643963,Oplev Tenerife - Det evige forårs ø med dansktalende guide,58,Tag med til Tenerife og oplev kontrastfyldte landskaber fra Teide Nationalpark til Anaga-bjergene. 8 dages rejse med dansktalende rejseleder og håndplukkede oplevelser.,168,Tenerife - Det evige forårs ø,1,6,27,1760,41,41,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,0,1,10995,1,0,1,1,1,0,8,https://smilrejser.dk/spanien/tenerife-det-evige-foraars-oe,"index, follow",0,1
https://smilrejser.dk/kroatien/kroatiens-smukke-kyst,/kroatien/kroatiens-smukke-kyst,kroatien,trip,200,1511,614618,Kroatiens smukke kyst | 8 dages rejse med dansktalende rejseleder,65,"Tag med på 8 dages rejse langs Kroatiens betagende Adriaterhavskyst. Oplev historiske byer, spektakulære udsigter og lokale seværdigheder med dansktalende rejseleder.",166,Kroatiens smukke kyst,1,6,15,1739,35,35,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/kroatien/kroatiens-smukke-kyst,"index, follow",0,1
https://smilrejser.dk/italien/vandreferie-i-cinque-terre,/italien/vandreferie-i-cinque-terre,italien,trip,200,1127,634054,Vandring i Cinque Terre | 8 dage med dansktalende rejseleder,60,"Udforsk de fem ikoniske landsbyer i Cinque Terre på guidet vandreferie. Oplev dramatiske kystlandskaber, pastelfarvede huse og autentisk italiensk atmosfære med dansk rejseleder.",178,Vandreferie i Cinque Terre,1,6,15,2312,41,41,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,1,12995,1,0,1,1,1,0,8,https://smilrejser.dk/italien/vandreferie-i-cinque-terre,"index, follow",0,0
https://smilrejser.dk/portugal/praegtige-portugal,/portugal/praegtige-portugal,portugal,trip,200,1740,701673,Oplev Portugals højdepunkter | 8 dages rundrejse med rejseleder,63,"Oplev Porto, Lissabon og Portugals kulturarv på 8-dages rundrejse. Besøg historiske byer, smag portvin og nyd de smukke kyster med dansktalende rejseleder og håndplukkede oplevelser.",182,Prægtige Portugal,1,6,19,2588,40,40,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/portugal/praegtige-portugal,"index, follow",0,0
https://smilrejser.dk/polen/kulturel-kvalitetstid-i-krakow,/polen/kulturel-kvalitetstid-i-krakow,polen,trip,200,1383,616777,Oplev historiske Krakow | 5 dages kulturrejse med dansk guide,61,"Oplev Krakows tusindårige historie, den jødiske bydel og UNESCO-verdensarv. 5 dages rejse med dansktalende guide og håndplukkede seværdigheder.",143,Kulturel kvalitetstid i krakow,1,6,15,1922,30,30,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,5,https://smilrejser.dk/polen/kulturel-kvalitetstid-i-krakow,"index, follow",0,0
https://smilrejser.dk/portugal/nytaar-paa-algarvekysten,/portugal/nytaar-paa-algarvekysten,portugal,trip,200,968,587853,Nytår på Algarvekysten | Festlig rejse med dansktalende rejseleder,66,"Nyd en uforglemmelig nytårsrejse til Albufeira med festmiddag, byvandringer og udflugter til gyldne strande. 8 dages ophold på 4* hotel med dansktalende rejseleder.",164,Nytår på Algarvekysten,1,6,13,2255,24,24,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/portugal/nytaar-paa-algarvekysten,"index, follow",0,1
https://smilrejser.dk/spanien/andalusien-til-saerpris,/spanien/andalusien-til-saerpris,spanien,trip,200,721,588382,Oplev Andalusien til særpris | 8 dages rejse med rejseleder,59,"Udforsk Andalusiens skatte på 8 dage. Bo tæt på stranden, besøg Granadas mauriske kvarter, charmerende Mijas og livlige Malaga med dansktalende rejseleder som guide.",165,Andalusien til særpris,1,6,11,1894,38,38,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/spanien/andalusien-til-saerpris,"index, follow",0,1
https://smilrejser.dk/spanien/vandreferie-paa-caminoen,/spanien/vandreferie-paa-caminoen,spanien,trip,200,2296,659585,Vandring på Caminoen | Oplev Spaniens pilgrimsrute til fods,59,"Tag på 8 dages vandreferie langs Caminoen med dansktalende rejseleder. Oplev Bilbao, Santiago de Compostela og vandre gennem Nordspaniens smukke landskaber.",156,Vandreferie på Caminoen,1,6,15,2115,34,34,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,8,https://smilrejser.dk/spanien/vandreferie-paa-caminoen,"index, follow",0,0
https://smilrejser.dk/spanien/maleriske-mallorca,/spanien/maleriske-mallorca,spanien,trip,200,1485,602294,Maleriske Mallorca | Grupperejse til Middelhavets perle,55,"Tag med på en 8-dages oplevelsesrig rejse til Mallorca. Oplev Palma, kør med veterantog, besøg Dragegrotterne og nyd Tramuntana-bjergene med dansktalende rejseleder.",165,Maleriske Mallorca,1,6,13,1735,36,36,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,0,0,,0,0,1,1,1,0,8,https://smilrejser.dk/spanien/maleriske-mallorca,"index, follow",0,1
https://smilrejser.dk/irland/musikfestival-i-dublin,/irland/musikfestival-i-dublin,irland,trip,200,2405,788499,Tradfest i Dublin - Musikrejse med koncerter og byvandring | 4 dage,67,Rejs til Irlands hovedstad og oplev den autentiske Tradfest musikfestival. Dansktalende rejseleder guider dig gennem Dublins seværdigheder og tre unikke koncertoplevelser.,171,Musikfestival i Dublin – Tradfest,1,7,14,1941,42,42,0,0,25,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,1,0,0,4,2,0,1,1,9395,3,0,1,1,1,1,4,https://smilrejser.dk/irland/musikfestival-i-dublin,"index, follow",0,0
https://smilrejser.dk/portugal/azorerne-den-groenne-oe-sao-miguel,/portugal/azorerne-den-groenne-oe-sao-miguel,portugal,trip,200,1577,700680,Oplev Azorernes grønne ø São Miguel | 8-dages grupperejse,57,"Tag på grupperejse til Azorernes smaragdgrønne juvel. Oplev tvillingesøerne ved Sete Cidades, de varme kilder i Furnas og charmerende Ponta Delgada. Rejs i trygge rammer.",170,Azorerne - São Miguel - den grønne ø,1,6,19,1984,40,40,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,1,14995,1,0,1,1,1,0,8,https://smilrejser.dk/portugal/azorerne-den-groenne-oe-sao-miguel,"index, follow",0,0
https://smilrejser.dk/slovenien/ljubljana-og-de-slovenske-perler,/slovenien/ljubljana-og-de-slovenske-perler,slovenien,trip,200,1416,600721,Ljubljana og de Juliske Alper | Grupperejse med dansk guide,59,"Opdag Sloveniens betagende natur og rige kultur på vores 5-dages rejse. Besøg Ljubljana, Bled-søen og Postojna-grotterne med dansk rejseleder og oplev ægte opdagerglæde.",169,Ljubljana - og de slovenske perler,1,6,19,1809,38,38,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,5,https://smilrejser.dk/slovenien/ljubljana-og-de-slovenske-perler,"index, follow",0,0
https://smilrejser.dk/italien/charmerende-cinque-terre,/italien/charmerende-cinque-terre,italien,trip,200,1505,774545,Oplev magiske Cinque Terre | Kulturrejse til Ligurien,53,"Tag med til Italiens farverige kystbyer, hvor pastellfarvede huse klamrer sig til klipperne. Sejltur langs kysten, besøg i Portofino og Genova med dansktalende rejseleder.",171,Charmerende Cinque Terre,1,7,17,2414,45,45,0,0,20,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,2,0,0,0,2,0,1,1,12495,5,0,1,1,1,0,8,https://smilrejser.dk/italien/charmerende-cinque-terre,"index, follow",0,0
https://smilrejser.dk/spanien/madrid-spaniens-hjerte,/spanien/madrid-spaniens-hjerte,spanien,trip,200,1498,747980,Madrid rejse - Uforglemmelige oplevelser i Spaniens hovedstad,61,"Kom tæt på Madrids autentiske kvarterer, besøg UNESCO-byen Toledo og oplev Segovias imponerende akvædukt. Grupperejse med dansktalende rejseleder og lokale smagsoplevelser.",172,Madrid - Spaniens hjerte,1,7,15,1980,37,37,0,0,12,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,4,0,0,2,2,0,1,1,8495,9,0,1,1,1,0,5,https://smilrejser.dk/spanien/madrid-spaniens-hjerte,"index, follow",0,0
https://smilrejser.dk/italien/rom-den-evige-stad,/italien/rom-den-evige-stad,italien,trip,200,1772,763588,Oplev Roms højdepunkter | Grupperejse med dansk rejseleder,58,"Tag på en rejse gennem tid i Roms gader. Besøg Colosseum, Vatikanet og Ostia Antica med dansktalende ekspert og bo centralt i den historiske bydel.",147,Rom - Den Evige Stad,1,7,20,3439,46,46,0,0,20,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,3,0,0,2,2,0,1,1,12995,7,0,1,1,1,0,7,https://smilrejser.dk/italien/rom-den-evige-stad,"index, follow",0,0
https://smilrejser.dk/graekenland/vandreferie-i-graekenland,/graekenland/vandreferie-i-graekenland,graekenland,trip,200,1437,766086,Oplev Grækenland til fods | Vandreferie med dansk guide,55,"Udforsk antikke ruiner, dramatiske kløfter og charmerende øer på vandreferie i Grækenland. 8 dage med vandring i Peloponnes, Hydra og Athen i selskab med ligesindede.",166,Vandreferie i Grækenland,1,6,22,2959,41,41,0,0,5,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,0,0,0,4,2,0,1,0,,0,0,1,1,1,1,8,https://smilrejser.dk/graekenland/vandreferie-i-graekenland,"index, follow",0,0
https://smilrejser.dk/italien/andrea-bocelli-i-toscana,/italien/andrea-bocelli-i-toscana,italien,trip,200,1030,585924,Andrea Bocelli koncert i Toscana | Grupperejse med musik og kultur,66,"Kombiner en magisk koncertoplevelse med Andrea Bocelli i hans hjemby med besøg i Firenze, Lucca og Montecatini. Rejsen inkluderer fly, 4-stjernet hotel og dansk rejseleder.",172,Andrea Bocelli i Toscana,1,6,13,1663,35,35,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,1,11995,1,0,1,1,1,0,5,https://smilrejser.dk/italien/andrea-bocelli-i-toscana,"index, follow",0,0
https://smilrejser.dk/graekenland/smagen-af-kreta,/graekenland/smagen-af-kreta,graekenland,trip,200,2115,688336,Kulinarisk kulturrejse til Kreta - Opdag øens sande sjæl,56,"Fordyb dig i Kretas rige madkultur og historie på vores 8-dages rejse. Oplev Chania, besøg vingårde, udforsk olivenproduktion og nyd lokale specialiteter med dansktalende guide.",177,Smagen af Kreta,1,6,17,1754,30,30,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,1,11995,1,0,1,1,1,0,8,https://smilrejser.dk/graekenland/smagen-af-kreta,"index, follow",0,0
https://smilrejser.dk/tyrkiet/maegtige-istanbul,/tyrkiet/maegtige-istanbul,tyrkiet,trip,200,1576,570620,Istanbul med dansk rejseleder - Opdag byens skjulte skatte,58,"Tag med på en uforglemmelig rejse gennem Istanbuls fascinerende historie og kultur. Topkapi-paladset, Basilika-cisternen og Grand Bazaar venter - book din drømmerejse nu.",170,Mægtige Istanbul,1,6,17,1532,32,32,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Offer|Organization|Product|SearchAction|WebSite,1,9,0,0,0,0,2,0,1,0,,0,0,1,1,1,0,5,https://smilrejser.dk/tyrkiet/maegtige-istanbul,"index, follow",0,0
https://smilrejser.dk/indien/rajasthan-indiens-juvel,/indien/rajasthan-indiens-juvel,indien,trip,200,3836,1430009,Rajasthan rundrejse: Oplev Indiens farverige juvel med dansk rejseleder,71,"13 dages rundrejse med dansk rejseleder gennem Rajasthan. Oplev Delhi, Pushkar, Jodhpur, Udaipur, Jaipur og Agra med Taj Mahal. Kulturelle oplevelser og lokale møder venter.",173,Rajasthan – Indiens juvel,1,7,38,5455,168,168,0,0,113,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Product|Question|SearchAction|WebSite,1,11,2,0,0,11,2,0,1,1,19995,5,0,1,1,1,1,13,https://smilrejser.dk/indien/rajasthan-indiens-juvel,"index, follow",0,0
https://smilrejser.dk/spanien/fra-bilbao-til-toulouse,/spanien/fra-bilbao-til-toulouse,spanien,trip,200,2025,699936,Fra Bilbao til Toulouse - Rundrejse i Nordspanien &amp; Sydfrankrig,67,"Tag med på en fascinerende rejse fra Bilbao til Toulouse. Besøg Guggenheim, smag på pintxos i San Sebastián, oplev Rioja-vin og udforsk den lyserøde by.",152,Fra Bilbao til Toulouse - en rundrejse i Nordspanien og Sydfrankrig,1,6,19,2244,44,44,0,0,5,AggregateOffer|BreadcrumbList|ListItem|Organization|Product|SearchAction|WebSite,1,9,0,0,0,2,2,0,1,0,,0,0,1,1,1,0,9,https://smilrejser.dk/spanien/fra-bilbao-til-toulouse,"index, follow",0,0
https://smilrejser.dk/egypten,/egypten,egypten,destination-hub,200,925,501042,Oplev Egypten på grupperejse – book din plads nu,48,"Nilkrydstogt, faraonernes templer og farverige basarer venter. Udforsk Egypten med dansk rejseleder, trygge rammer og tid til ægte fordybelse.",142,Rejser tilEgypten,1,2,3,367,18,18,0,0,5,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,2,2,0,0,1,18999,1,1,1,1,1,0,11,https://smilrejser.dk/egypten,"index, follow",0,0
https://smilrejser.dk/thailand,/thailand,thailand,destination-hub,200,1808,497432,Thailand venter – grupperejse med dansk rejseleder,50,"Thailand taler til alle sanser. Med gennemtænkte ruter, dansktalende rejseleder og stærkt fællesskab giver vi dig den autentiske oplevelse af smilets land.",155,Rejser tilThailand,1,2,3,355,16,16,0,0,5,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,2,2,0,0,1,25999,1,1,1,1,1,0,15,https://smilrejser.dk/thailand,"index, follow",0,0
https://smilrejser.dk/vietnam,/vietnam,vietnam,destination-hub,200,2844,492213,Rejser til Vietnam – oplev landet fra nord til syd,50,"Rismarker, tempelstæder og neonbelyste byer venter. Find din grupperejse til Vietnam og oplev et land fyldt med kontraster, historie og uforglemmelige smagsoplevelser.",167,Rejser tilVietnam,1,2,3,448,16,16,0,0,5,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,2,2,0,0,1,24499,1,1,1,1,1,0,16,https://smilrejser.dk/vietnam,"index, follow",0,0
https://smilrejser.dk/seniorrejser,/seniorrejser,seniorrejser,travel-type,200,3146,4910285,Oplev verden som senior – grupperejser med ekspertise,53,"Mere end 30 års erfaring med grupperejser til seniorer. Kulturelle oplevelser, smukke destinationer og trygge rammer med dansktalende rejseledere.",146,Seniorrejser,1,131,3,6206,186,186,0,0,6,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,2,2,0,0,1,7495,72,1,1,1,1,0,8,https://smilrejser.dk/seniorrejser,"index, follow",0,0
https://smilrejser.dk/jul-og-nytaar/nytaars-rejser,/jul-og-nytaar/nytaars-rejser,jul-og-nytaar,trip,200,607,632292,Nytårsrejser med dansk rejseleder | Uforglemmelig afslutning,60,"Fejr nytår under sydlige himmelstrøg. Vælg mellem Portugal og Italien med festmiddag, kulturelle oplevelser og dansktalende rejseleder på vores nytårs rejser.",158,Nytårsrejser,1,6,3,352,17,17,0,0,5,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,0,2,0,0,1,9995,4,1,1,1,1,0,5,https://smilrejser.dk/jul-og-nytaar/nytaars-rejser,"index, follow",0,1
https://smilrejser.dk/paaskerejser,/paaskerejser,paaskerejser,travel-type,200,3554,3294531,Påske rejser | Oplev verden i påsken med ligesindede,52,"Find din drømmerejse til påsken blandt vores udvalgte destinationer. Oplev kultur, natur og fællesskab med dansktalende rejseledere og nøje tilrettelagte oplevelser.",165,Påske rejser,1,68,3,3655,80,80,0,0,6,BreadcrumbList|Collection|ItemList|ListItem|Organization|Product|SearchAction|TouristDestination|WebSite,1,10,0,0,0,0,2,0,0,1,7495,67,1,1,1,1,0,8,https://smilrejser.dk/paaskerejser,"index, follow",0,1
